YOgnID	FBgnID	Dmel
YOgnVI07564	FBgn0198860	FBgn0002022
YOgnVI07197	FBgn0204894	FBgn0032445
YOgnVI06780	FBgn0013097	FBgn0003607
YOgnVI12881	FBgn0201224	FBgn0036908
YOgnVI06142	FBgn0201972	FBgn0030334
YOgnVI12426	FBgn0200739	FBgn0036842
YOgnVI10481	FBgn0211549	FBgn0082831
YOgnVI10037	FBgn0211072	FBgn0051390
YOgnVI14222	FBgn0198564	FBgn0036134
YOgnVI00598	FBgn0205457	FBgn0032181
YOgnVI10117	FBgn0211150	FBgn0039636
YOgnVI09752	FBgn0210764	FBgn0040238
YOgnVI04328	FBgn0208148	FBgn0034166
YOgnVI07307	FBgn0201419	FBgn0032955
YOgnVI07023	FBgn0204706	FBgn0032222
YOgnVI04599	FBgn0207867	FBgn0035005
YOgnVI07011	FBgn0204694	FBgn0032216
YOgnVI01659	FBgn0205360	FBgn0033571
YOgnVI09013	FBgn0205924	FBgn0029664
YOgnVI05838	FBgn0203782	FBgn0003079
YOgnVI10368	FBgn0211422	FBgn0039257
YOgnVI07975	FBgn0209604	FBgn0031968
YOgnVI06071	FBgn0282816	FBgn0030761
YOgnVI05588	FBgn0204066	FBgn0029903
YOgnVI13961	FBgn0198833	FBgn0036817
-	FBgn0209851	FBgn0261278
YOgnVI09528	FBgn0202896	FBgn0004456
YOgnVI09877	FBgn0210902	FBgn0039184
YOgnVI11489	FBgn0209854	FBgn0040529
YOgnVI02268	FBgn0198267	FBgn0038756
YOgnVI13521	FBgn0199314	FBgn0023001
YOgnVI07087	FBgn0204777	FBgn0025697
YOgnVI10555	FBgn0211625	FBgn0038694
YOgnVI06021	FBgn0203556	FBgn0263257
YOgnVI02098	FBgn0198103	FBgn0038613
YOgnVI05106	FBgn0207341	FBgn0085415
-	FBgn0204748	FBgn0042189
YOgnVI11639	FBgn0209704	FBgn0039124
YOgnVI02890	FBgn0211791	FBgn0039302
YOgnVI13496	FBgn0199344	FBgn0026252
YOgnVI02822	FBgn0197391	FBgn0000412
YOgnVI04559	FBgn0207919	FBgn0261611
YOgnVI03570	FBgn0208924	FBgn0034499
YOgnVI01733	FBgn0205859	FBgn0263742
YOgnVI08168	FBgn0207698	FBgn0032015
-	FBgn0205998	FBgn0030838
YOgnVI02692	FBgn0013080	FBgn0001112
-	FBgn0203009	FBgn0266450
YOgnVI09503	FBgn0202924	FBgn0044030
YOgnVI02997	FBgn0208406	FBgn0035063
YOgnVI09248	FBgn0202999	FBgn0031094
YOgnVI00704	FBgn0205259	FBgn0032796
YOgnVI14294	FBgn0198506	FBgn0000560
YOgnVI06729	FBgn0204393	FBgn0031395
YOgnVI07814	FBgn0013913	FBgn0000406
YOgnVI00807	FBgn0205165	FBgn0032042
YOgnVI04214	FBgn0208273	FBgn0033793
YOgnVI13998	FBgn0198792	FBgn0085289
YOgnVI05440	FBgn0203891	FBgn0005683
-	FBgn0198222	FBgn0051472
YOgnVI09177	FBgn0205763	FBgn0015010
YOgnVI06082	FBgn0202055	FBgn0029944
YOgnVI10904	FBgn0210489	FBgn0038404
YOgnVI09973	FBgn0211006	FBgn0039404
YOgnVI08325	FBgn0206640	FBgn0031304
YOgnVI09894	FBgn0210917	FBgn0039204
YOgnVI11993	FBgn0200283	FBgn0260442
YOgnVI07448	FBgn0200041	FBgn0015623
YOgnVI03588	FBgn0208941	FBgn0050109
YOgnVI10088	FBgn0211117	FBgn0267376
YOgnVI05844	FBgn0203772	FBgn0030891
YOgnVI14195	FBgn0198590	FBgn0036915
YOgnVI00570	FBgn0283319	FBgn0264301
YOgnVI10466	FBgn0211531	FBgn0285955
YOgnVI13306	FBgn0199569	FBgn0035896
YOgnVI05485	FBgn0203944	FBgn0030411
YOgnVI00453	FBgn0205320	FBgn0028509
-	FBgn0199443	FBgn0036266
YOgnVI05075	FBgn0207376	FBgn0027788
YOgnVI08279	FBgn0206835	FBgn0021874
YOgnVI03613	FBgn0208963	FBgn0034694
-	FBgn0199180	FBgn0028379
YOgnVI07492	FBgn0199591	FBgn0031726
YOgnVI06748	FBgn0282240	FBgn0025686
YOgnVI09875	FBgn0210900	FBgn0011785
YOgnVI09343	FBgn0203098	FBgn0040357
YOgnVI04659	FBgn0207819	FBgn0010339
YOgnVI01025	FBgn0202551	FBgn0040346
-	FBgn0209296	FBgn0265003
YOgnVI00880	FBgn0205089	FBgn0032169
-	FBgn0207415	FBgn0020621
YOgnVI09356	FBgn0203110	FBgn0023458
YOgnVI14183	FBgn0198602	FBgn0260965
YOgnVI14200	FBgn0198585	FBgn0013799
YOgnVI07613	FBgn0198480	FBgn0031314
-	FBgn0210966	FBgn0037873
YOgnVI03064	FBgn0208483	FBgn0259967
YOgnVI10530	FBgn0211601	FBgn0037755
-	FBgn0199427	FBgn0266101
YOgnVI12092	FBgn0200392	FBgn0036728
-	FBgn0204508	FBgn0053509
YOgnVI12225	FBgn0200537	FBgn0035638
YOgnVI08595	FBgn0206530	FBgn0030518
YOgnVI14647	FBgn0203300	FBgn0003310
YOgnVI10126	FBgn0211160	FBgn0038945
YOgnVI02567	FBgn0197668	FBgn0039742
YOgnVI12067	FBgn0200363	FBgn0035737
YOgnVI03007	FBgn0208417	FBgn0033155
YOgnVI07656	FBgn0198261	FBgn0032474
-	FBgn0209656	FBgn0266195
YOgnVI07941	FBgn0209873	FBgn0031360
-	FBgn0203255	FBgn0024510
-	FBgn0208962	FBgn0067102
YOgnVI13956	FBgn0198838	FBgn0250791
YOgnVI04941	FBgn0207538	FBgn0033479
YOgnVI10566	FBgn0211638	FBgn0037336
-	FBgn0204820	FBgn0032409
YOgnVI00177	FBgn0202229	FBgn0085436
YOgnVI05037	FBgn0282659	FBgn0262102
YOgnVI13734	FBgn0199069	FBgn0050383
YOgnVI01779	FBgn0205066	FBgn0033665
YOgnVI04915	FBgn0283305	FBgn0260799
YOgnVI13420	FBgn0199442	FBgn0035409
-	FBgn0199955	FBgn0052240
YOgnVI10965	FBgn0210434	FBgn0038453
YOgnVI07244	FBgn0204944	FBgn0002593
YOgnVI02116	FBgn0198123	FBgn0032763
-	FBgn0198540	FBgn0001114
YOgnVI02482	FBgn0197743	FBgn0040080
-	FBgn0199327	FBgn0037081
YOgnVI05226	FBgn0207197	FBgn0050222
YOgnVI03106	FBgn0208522	FBgn0034486
YOgnVI13733	FBgn0199070	FBgn0026376
-	FBgn0207935	FBgn0033054
-	FBgn0200452	FBgn0052251
YOgnVI12264	FBgn0200576	FBgn0053700
YOgnVI07482	FBgn0199683	FBgn0031879
YOgnVI14038	FBgn0198750	FBgn0015904
YOgnVI02380	FBgn0282515	FBgn0085692
YOgnVI13198	FBgn0199697	FBgn0051898
YOgnVI08986	FBgn0205945	FBgn0030748
YOgnVI00703	FBgn0205260	FBgn0032793
YOgnVI11462	FBgn0209882	FBgn0038665
-	FBgn0013081	FBgn0001128
YOgnVI09021	FBgn0205916	FBgn0030000
-	FBgn0211364	FBgn0024944
YOgnVI02920	FBgn0208328	FBgn0033828
YOgnVI07051	FBgn0204739	FBgn0028554
YOgnVI11750	FBgn0200008	FBgn0040796
YOgnVI12228	FBgn0200542	FBgn0035742
YOgnVI02866	FBgn0197350	FBgn0038003
YOgnVI11774	FBgn0200035	FBgn0003515
YOgnVI00450	FBgn0205312	FBgn0000153
YOgnVI08997	FBgn0205939	FBgn0052512
YOgnVI00149	FBgn0202334	FBgn0033134
YOgnVI09747	FBgn0210759	FBgn0037807
YOgnVI13256	FBgn0199619	FBgn0261602
YOgnVI05186	FBgn0207246	FBgn0053775
YOgnVI02154	FBgn0198160	FBgn0037930
YOgnVI03668	FBgn0067463	FBgn0033027
YOgnVI09317	FBgn0203078	FBgn0031320
YOgnVI01663	FBgn0205402	FBgn0020930
YOgnVI10901	FBgn0210492	FBgn0051287
-	FBgn0202682	FBgn0014073
YOgnVI05799	FBgn0203822	FBgn0040375
YOgnVI05357	FBgn0207064	FBgn0267351
YOgnVI03150	FBgn0208554	FBgn0034240
YOgnVI04775	FBgn0207704	FBgn0026533
YOgnVI08147	FBgn0207934	FBgn0031652
YOgnVI05464	FBgn0203918	FBgn0030452
YOgnVI10412	FBgn0211462	FBgn0038035
YOgnVI01735	FBgn0205875	FBgn0263848
YOgnVI11061	FBgn0210339	FBgn0051453
YOgnVI02436	FBgn0197791	FBgn0039831
YOgnVI06691	FBgn0204345	FBgn0027582
YOgnVI00830	FBgn0205142	FBgn0032515
-	FBgn0204132	FBgn0028550
YOgnVI05559	FBgn0204029	FBgn0003449
YOgnVI01671	FBgn0016537	FBgn0011297
YOgnVI10462	FBgn0211526	FBgn0002941
YOgnVI06647	FBgn0203962	FBgn0031948
-	FBgn0204242	FBgn0250869
YOgnVI07241	FBgn0204942	FBgn0003278
YOgnVI03643	FBgn0208997	FBgn0263667
-	FBgn0201077	FBgn0036500
YOgnVI00834	FBgn0205137	FBgn0051852
YOgnVI04996	FBgn0207476	FBgn0033925
YOgnVI03292	FBgn0208686	FBgn0024698
-	FBgn0200817	FBgn0035374
YOgnVI13751	FBgn0199055	FBgn0037204
YOgnVI01966	FBgn0013088	FBgn0002772
YOgnVI05819	FBgn0203802	FBgn0030603
YOgnVI03864	FBgn0209245	FBgn0033259
YOgnVI13350	FBgn0199527	FBgn0036741
YOgnVI03345	FBgn0208732	FBgn0035014
YOgnVI04844	FBgn0207643	FBgn0041238
YOgnVI06493	FBgn0202690	FBgn0031849
YOgnVI02769	FBgn0197456	FBgn0038769
YOgnVI14321	FBgn0283080	FBgn0036764
-	FBgn0200465	FBgn0052483
YOgnVI03841	FBgn0209217	FBgn0261385
YOgnVI00800	FBgn0205173	FBgn0032811
-	FBgn0202171	FBgn0032471
YOgnVI09863	FBgn0210886	FBgn0037638
YOgnVI04662	FBgn0207815	FBgn0033673
YOgnVI07327	FBgn0201324	FBgn0032088
YOgnVI03390	FBgn0208775	FBgn0263697
YOgnVI11884	FBgn0200161	FBgn0035663
YOgnVI12948	FBgn0201293	FBgn0036205
YOgnVI01565	FBgn0201472	FBgn0037417
YOgnVI06131	FBgn0201985	FBgn0029761
YOgnVI14636	FBgn0203315	FBgn0031639
YOgnVI10334	FBgn0211381	FBgn0038903
YOgnVI06828	FBgn0204505	FBgn0267828
-	FBgn0206825	FBgn0034649
YOgnVI10233	FBgn0282627	FBgn0262146
YOgnVI04189	FBgn0208297	FBgn0033813
YOgnVI14600	FBgn0203363	FBgn0031655
YOgnVI00562	FBgn0205421	FBgn0032514
YOgnVI01754	FBgn0206140	FBgn0026385
YOgnVI06944	FBgn0204627	FBgn0025678
YOgnVI02526	FBgn0197699	FBgn0038140
YOgnVI13950	FBgn0198850	FBgn0037101
-	FBgn0209343	FBgn0034795
YOgnVI08610	FBgn0206541	FBgn0028342
YOgnVI08636	FBgn0206574	FBgn0030161
YOgnVI07828	FBgn0210992	FBgn0051871
YOgnVI10734	FBgn0210662	FBgn0051125
YOgnVI08852	FBgn0206100	FBgn0029952
YOgnVI12497	FBgn0200803	FBgn0026432
YOgnVI13387	FBgn0199486	FBgn0266582
YOgnVI05519	FBgn0203978	FBgn0030594
YOgnVI10920	FBgn0210474	FBgn0051155
-	FBgn0198126	FBgn0037703
YOgnVI11619	FBgn0015205	FBgn0010340
-	FBgn0200066	FBgn0003710
YOgnVI06340	FBgn0201726	FBgn0003046
YOgnVI08537	FBgn0206461	FBgn0030795
YOgnVI14382	FBgn0201802	FBgn0263112
YOgnVI07818	FBgn0211093	FBgn0028425
-	FBgn0210077	FBgn0000416
YOgnVI11931	FBgn0200217	FBgn0011828
-	FBgn0199132	FBgn0262517
YOgnVI10299	FBgn0211344	FBgn0039452
YOgnVI05295	FBgn0207132	FBgn0034853
YOgnVI07435	FBgn0282362	FBgn0083973
YOgnVI11270	FBgn0210109	FBgn0003065
YOgnVI08990	FBgn0042729	FBgn0004227
YOgnVI13377	FBgn0199497	FBgn0035768
YOgnVI11895	FBgn0200175	FBgn0002183
YOgnVI11428	FBgn0209927	FBgn0038510
YOgnVI00908	FBgn0205060	FBgn0003978
YOgnVI02575	FBgn0197659	FBgn0039749
YOgnVI03980	FBgn0209378	FBgn0027599
YOgnVI11107	FBgn0210281	FBgn0000500
YOgnVI03748	FBgn0209104	FBgn0261394
-	FBgn0210845	FBgn0004509
YOgnVI13334	FBgn0199543	FBgn0035934
YOgnVI09985	FBgn0211018	FBgn0001077
YOgnVI03855	FBgn0209233	FBgn0027054
YOgnVI00895	FBgn0205075	FBgn0283467
YOgnVI07015	FBgn0204698	FBgn0026379
YOgnVI01863	FBgn0197867	FBgn0261053
YOgnVI08447	FBgn0206351	FBgn0029947
YOgnVI02403	FBgn0197837	FBgn0039665
YOgnVI04249	FBgn0208227	FBgn0033191
YOgnVI04027	FBgn0209430	FBgn0010415
YOgnVI08341	FBgn0206233	FBgn0030571
YOgnVI11935	FBgn0200221	FBgn0035246
YOgnVI13543	FBgn0199289	FBgn0036676
YOgnVI04518	FBgn0207967	FBgn0027589
YOgnVI12770	FBgn0201103	FBgn0037068
YOgnVI08638	FBgn0206576	FBgn0052695
YOgnVI07630	FBgn0198444	FBgn0051706
YOgnVI13446	FBgn0199409	FBgn0025582
YOgnVI08608	FBgn0206539	FBgn0029657
YOgnVI09753	FBgn0210765	FBgn0027617
YOgnVI09092	FBgn0205841	FBgn0030052
YOgnVI05298	FBgn0207127	FBgn0034861
YOgnVI14616	FBgn0203340	FBgn0051858
-	FBgn0197486	FBgn0027509
YOgnVI07954	FBgn0209742	FBgn0020415
YOgnVI00373	FBgn0025405	FBgn0004066
YOgnVI08913	FBgn0206022	FBgn0030181
YOgnVI06872	FBgn0204554	FBgn0031458
YOgnVI01446	FBgn0086436	FBgn0038659
YOgnVI08028	FBgn0209086	FBgn0263780
YOgnVI10662	FBgn0211738	FBgn0014930
YOgnVI06372	FBgn0201863	FBgn0042129
YOgnVI13437	FBgn0199420	FBgn0040298
YOgnVI03745	FBgn0209102	FBgn0028955
YOgnVI11325	FBgn0210040	FBgn0039591
YOgnVI09552	FBgn0202869	FBgn0259168
YOgnVI03708	FBgn0209069	FBgn0034224
YOgnVI13942	FBgn0282274	FBgn0036459
YOgnVI11985	FBgn0200274	FBgn0010825
YOgnVI08577	FBgn0206511	FBgn0031209
YOgnVI05026	FBgn0207441	FBgn0259145
YOgnVI01235	FBgn0202691	FBgn0040699
YOgnVI07897	FBgn0210294	FBgn0003448
YOgnVI10215	FBgn0211257	FBgn0014949
YOgnVI09438	FBgn0203209	FBgn0285910
YOgnVI14380	FBgn0201661	FBgn0027101
YOgnVI09443	FBgn0203216	FBgn0052808
YOgnVI11943	FBgn0200229	FBgn0052380
YOgnVI03056	FBgn0208473	FBgn0025833
YOgnVI07855	FBgn0210728	FBgn0032886
YOgnVI02483	FBgn0197742	FBgn0038845
YOgnVI09740	FBgn0210749	FBgn0003719
YOgnVI08087	FBgn0208465	FBgn0020616
YOgnVI07500	FBgn0199499	FBgn0031734
YOgnVI04466	FBgn0208020	FBgn0262867
YOgnVI12517	FBgn0200828	FBgn0033480
-	FBgn0200322	FBgn0052179
-	FBgn0200727	FBgn0036890
YOgnVI13106	FBgn0199814	FBgn0035504
YOgnVI11118	FBgn0210266	FBgn0038049
YOgnVI08893	FBgn0206046	FBgn0000520
YOgnVI14289	FBgn0198511	FBgn0036386
-	FBgn0205195	FBgn0032034
YOgnVI07285	FBgn0204984	FBgn0031718
YOgnVI05505	FBgn0203963	FBgn0023510
YOgnVI13146	FBgn0199761	FBgn0263219
YOgnVI10190	FBgn0211231	FBgn0039470
YOgnVI12482	FBgn0200788	FBgn0010830
YOgnVI13287	FBgn0199587	FBgn0052161
YOgnVI11383	FBgn0209977	FBgn0039070
YOgnVI03046	FBgn0208457	FBgn0035094
YOgnVI11480	FBgn0209863	FBgn0026190
YOgnVI00698	FBgn0205265	FBgn0032517
YOgnVI12637	FBgn0200957	FBgn0037107
YOgnVI06074	FBgn0202044	FBgn0005390
YOgnVI10296	FBgn0211341	FBgn0086608
YOgnVI03624	FBgn0208975	FBgn0033454
YOgnVI14398	FBgn0203053	FBgn0039936
YOgnVI09302	FBgn0203062	FBgn0263994
YOgnVI13054	FBgn0199871	FBgn0036599
YOgnVI12486	FBgn0200793	FBgn0283649
YOgnVI11678	FBgn0209667	FBgn0037878
YOgnVI05912	FBgn0203693	FBgn0030272
YOgnVI13538	FBgn0199296	FBgn0036688
YOgnVI06089	FBgn0202063	FBgn0029861
YOgnVI00557	FBgn0205416	FBgn0053533
YOgnVI13618	FBgn0067466	FBgn0035627
YOgnVI02468	FBgn0197755	FBgn0005659
YOgnVI13230	FBgn0199648	FBgn0035453
YOgnVI13402	FBgn0199466	FBgn0035845
YOgnVI08407	FBgn0206304	FBgn0028341
YOgnVI07868	FBgn0210578	FBgn0250906
YOgnVI11499	FBgn0209845	FBgn0037747
YOgnVI14571	FBgn0203389	FBgn0025683
YOgnVI12014	FBgn0282702	FBgn0085456
YOgnVI13497	FBgn0199343	FBgn0027549
YOgnVI08482	FBgn0206394	FBgn0031126
YOgnVI01840	FBgn0204472	FBgn0034540
YOgnVI10352	FBgn0211406	FBgn0019990
YOgnVI08886	FBgn0206059	FBgn0085387
YOgnVI07501	FBgn0199479	FBgn0031858
YOgnVI11212	FBgn0210169	FBgn0051233
YOgnVI03434	FBgn0208814	FBgn0011659
YOgnVI04103	FBgn0209522	FBgn0034723
YOgnVI09172	FBgn0205768	FBgn0002878
YOgnVI14304	FBgn0198496	FBgn0052446
YOgnVI04792	FBgn0207688	FBgn0033177
YOgnVI04664	FBgn0207813	FBgn0062440
YOgnVI09420	FBgn0203190	FBgn0031048
YOgnVI04447	FBgn0208026	FBgn0284246
YOgnVI11200	FBgn0210183	FBgn0029170
YOgnVI05876	FBgn0203735	FBgn0029912
YOgnVI11335	FBgn0210035	FBgn0029088
YOgnVI05192	FBgn0207239	FBgn0035085
YOgnVI05451	FBgn0203904	FBgn0030251
YOgnVI11215	FBgn0210164	FBgn0037550
YOgnVI06264	FBgn0198429	FBgn0037737
YOgnVI12994	FBgn0199945	FBgn0035398
YOgnVI07512	FBgn0199337	FBgn0031779
YOgnVI07998	FBgn0209372	FBgn0031413
YOgnVI00328	FBgn0205693	FBgn0024973
YOgnVI09536	FBgn0202887	FBgn0030615
YOgnVI06272	FBgn0198450	FBgn0264492
YOgnVI10357	FBgn0211410	FBgn0039852
YOgnVI12583	FBgn0200906	FBgn0054039
YOgnVI12681	FBgn0201001	FBgn0052428
YOgnVI00146	FBgn0202331	FBgn0033130
YOgnVI07384	FBgn0200715	FBgn0283478
YOgnVI03621	FBgn0208972	FBgn0033566
YOgnVI09735	FBgn0210744	FBgn0051126
-	FBgn0199846	FBgn0036640
YOgnVI08992	FBgn0063930	FBgn0003416
YOgnVI14530	FBgn0203459	FBgn0032447
YOgnVI04822	FBgn0207659	FBgn0050105
YOgnVI02789	FBgn0197433	FBgn0037299
YOgnVI04919	FBgn0207565	FBgn0033010
YOgnVI04182	FBgn0208306	FBgn0041579
YOgnVI02147	FBgn0198153	FBgn0039336
YOgnVI12293	FBgn0200612	FBgn0052040
YOgnVI00045	FBgn0203276	FBgn0035120
YOgnVI13514	FBgn0199322	FBgn0035648
YOgnVI07096	FBgn0204786	FBgn0031900
YOgnVI13678	FBgn0199139	FBgn0036875
-	FBgn0200907	FBgn0003388
-	FBgn0200232	FBgn0052379
YOgnVI07671	FBgn0198100	FBgn0031324
YOgnVI05733	FBgn0204240	FBgn0025839
YOgnVI10849	FBgn0210541	FBgn0038774
YOgnVI09010	FBgn0205929	FBgn0001087
YOgnVI04562	FBgn0207913	FBgn0263020
YOgnVI11434	FBgn0209919	FBgn0038890
YOgnVI05197	FBgn0207230	FBgn0020236
YOgnVI00500	FBgn0205362	FBgn0032051
YOgnVI05310	FBgn0207117	FBgn0029154
YOgnVI03930	FBgn0209323	FBgn0262114
YOgnVI14264	FBgn0198533	FBgn0053489
YOgnVI08360	FBgn0206252	FBgn0029532
YOgnVI05211	FBgn0207211	FBgn0022772
-	FBgn0201847	FBgn0031829
YOgnVI00208	FBgn0202193	FBgn0050181
YOgnVI09862	FBgn0210885	FBgn0040532
YOgnVI06136	FBgn0201980	FBgn0031069
YOgnVI09965	FBgn0083349	FBgn0002732
YOgnVI02935	FBgn0208343	FBgn0033474
YOgnVI08182	FBgn0207592	FBgn0005617
YOgnVI04964	FBgn0263275	FBgn0034217
YOgnVI13365	FBgn0199511	FBgn0035722
-	FBgn0198844	FBgn0037105
YOgnVI11686	FBgn0209657	FBgn0038592
YOgnVI12151	FBgn0200455	FBgn0035164
YOgnVI09008	FBgn0205931	FBgn0029067
-	FBgn0205370	FBgn0085211
YOgnVI10128	FBgn0204280	FBgn0263117
YOgnVI03073	FBgn0208489	FBgn0034142
YOgnVI08723	FBgn0206666	FBgn0030274
YOgnVI05398	FBgn0207014	FBgn0011660
-	FBgn0200929	FBgn0037171
YOgnVI03658	FBgn0209015	FBgn0034975
YOgnVI13367	FBgn0199508	FBgn0035724
YOgnVI07678	FBgn0198041	FBgn0002543
YOgnVI06537	FBgn0203063	FBgn0031747
YOgnVI11452	FBgn0209893	FBgn0038046
-	FBgn0205134	FBgn0032503
-	FBgn0201305	FBgn0037126
YOgnVI01939	FBgn0197938	FBgn0051007
YOgnVI09545	FBgn0202877	FBgn0029975
YOgnVI05380	FBgn0207036	FBgn0063491
YOgnVI03709	FBgn0209070	FBgn0034223
YOgnVI12661	FBgn0200980	FBgn0036942
YOgnVI06062	FBgn0202026	FBgn0030481
YOgnVI01866	FBgn0197865	FBgn0037838
-	FBgn0205871	FBgn0030158
YOgnVI01283	FBgn0206938	FBgn0259927
YOgnVI05475	FBgn0203935	FBgn0259143
YOgnVI05846	FBgn0203770	FBgn0030889
YOgnVI04633	FBgn0207843	FBgn0033645
YOgnVI04916	FBgn0207568	FBgn0036565
YOgnVI09370	FBgn0203125	FBgn0030259
YOgnVI03393	FBgn0208780	FBgn0033679
YOgnVI02382	FBgn0282304	FBgn0261380
YOgnVI02381	FBgn0197854	FBgn0261356
YOgnVI04731	FBgn0207753	FBgn0033998
YOgnVI02653	FBgn0197570	FBgn0037937
-	FBgn0208604	FBgn0021895
YOgnVI07721	FBgn0197605	FBgn0032415
YOgnVI09296	FBgn0203056	FBgn0053178
-	FBgn0201560	FBgn0039025
YOgnVI03242	FBgn0208632	FBgn0005614
YOgnVI05329	FBgn0207094	FBgn0034792
YOgnVI11986	FBgn0200275	FBgn0036260
-	FBgn0211732	FBgn0015795
YOgnVI10946	FBgn0210451	FBgn0000064
YOgnVI08609	FBgn0206540	FBgn0260238
YOgnVI01520	FBgn0201527	FBgn0004863
YOgnVI01564	FBgn0201473	FBgn0037419
YOgnVI07561	FBgn0198891	FBgn0261396
YOgnVI06754	FBgn0204425	FBgn0283652
YOgnVI02107	FBgn0198113	FBgn0038601
YOgnVI01900	FBgn0197895	FBgn0039632
-	FBgn0206249	FBgn0026090
YOgnVI01186	FBgn0209628	FBgn0044452
YOgnVI11057	FBgn0210342	FBgn0266801
YOgnVI04428	FBgn0208048	FBgn0026378
YOgnVI13285	FBgn0013142	FBgn0003410
YOgnVI05014	FBgn0207460	FBgn0053017
YOgnVI06751	FBgn0204423	FBgn0031238
YOgnVI10460	FBgn0211521	FBgn0264005
YOgnVI02607	FBgn0197624	FBgn0051229
YOgnVI11292	FBgn0210076	FBgn0039810
-	FBgn0207691	FBgn0040513
YOgnVI09583	FBgn0202835	FBgn0011280
YOgnVI00362	FBgn0205674	FBgn0024996
YOgnVI13735	FBgn0199068	FBgn0036213
YOgnVI00583	FBgn0205443	FBgn0032740
YOgnVI00065	FBgn0282315	FBgn0036250
YOgnVI11182	FBgn0210198	FBgn0039862
YOgnVI01673	FBgn0205484	FBgn0033672
-	FBgn0204980	FBgn0010100
YOgnVI04696	FBgn0207787	FBgn0050371
YOgnVI04598	FBgn0207868	FBgn0035004
YOgnVI03979	FBgn0209377	FBgn0035087
-	FBgn0211707	FBgn0038219
YOgnVI10865	FBgn0210526	FBgn0037894
-	FBgn0210336	FBgn0283535
YOgnVI08601	FBgn0206534	FBgn0029663
YOgnVI10842	FBgn0210553	FBgn0052343
-	FBgn0201509	FBgn0037220
-	FBgn0208790	FBgn0265297
-	FBgn0200582	FBgn0052037
YOgnVI02805	FBgn0197416	FBgn0017550
YOgnVI08384	FBgn0206283	FBgn0000117
-	FBgn0211609	FBgn0037581
YOgnVI08572	FBgn0206505	FBgn0010416
YOgnVI10660	FBgn0211736	FBgn0039139
YOgnVI08885	FBgn0206060	FBgn0031130
YOgnVI06391	FBgn0201901	FBgn0032151
-	FBgn0199836	FBgn0053493
YOgnVI08243	FBgn0206996	FBgn0032709
YOgnVI02363	FBgn0198362	FBgn0263316
YOgnVI04039	FBgn0209442	FBgn0028683
YOgnVI05261	FBgn0207166	FBgn0033725
YOgnVI03933	FBgn0209327	FBgn0033529
YOgnVI01923	FBgn0197922	FBgn0037671
YOgnVI13195	FBgn0199700	FBgn0036648
YOgnVI07255	FBgn0204955	FBgn0031266
YOgnVI14612	FBgn0203346	FBgn0265298
YOgnVI05105	FBgn0207342	FBgn0034300
YOgnVI09807	FBgn0210823	FBgn0038857
YOgnVI01133	FBgn0202384	FBgn0030933
YOgnVI07920	FBgn0210044	FBgn0028952
YOgnVI11970	FBgn0200258	FBgn0052174
YOgnVI04124	FBgn0209541	FBgn0034406
YOgnVI07870	FBgn0210550	FBgn0031457
YOgnVI12052	FBgn0200345	FBgn0029117
YOgnVI00884	FBgn0205084	FBgn0014179
YOgnVI12005	FBgn0013115	FBgn0001168
YOgnVI14306	FBgn0198494	FBgn0036162
-	FBgn0201362	FBgn0283531
YOgnVI10511	FBgn0211579	FBgn0039769
YOgnVI01731	FBgn0205816	FBgn0011674
YOgnVI01530	FBgn0201513	FBgn0038870
YOgnVI03675	FBgn0209033	FBgn0040849
YOgnVI11845	FBgn0200122	FBgn0035853
YOgnVI13310	FBgn0199565	FBgn0036257
YOgnVI13704	FBgn0199108	FBgn0036834
-	FBgn0199137	FBgn0036877
YOgnVI10310	FBgn0211355	FBgn0038828
YOgnVI11150	FBgn0210231	FBgn0039075
YOgnVI11533	FBgn0209809	FBgn0037342
YOgnVI06786	FBgn0204462	FBgn0264672
YOgnVI06064	FBgn0202028	FBgn0029807
YOgnVI12009	FBgn0013071	FBgn0000358
YOgnVI02793	FBgn0197428	FBgn0037293
YOgnVI09238	FBgn0202988	FBgn0000330
-	FBgn0208338	FBgn0033373
YOgnVI13244	FBgn0199631	FBgn0036698
YOgnVI01931	FBgn0197931	FBgn0086704
YOgnVI08521	FBgn0206441	FBgn0040877
YOgnVI06296	FBgn0281959	FBgn0020660
YOgnVI01509	FBgn0201537	FBgn0039737
YOgnVI12182	FBgn0200485	FBgn0044028
YOgnVI11232	FBgn0210147	FBgn0027655
YOgnVI12031	FBgn0200319	FBgn0036746
YOgnVI13868	FBgn0198940	FBgn0036428
YOgnVI04225	FBgn0208257	FBgn0033224
YOgnVI08146	FBgn0207941	FBgn0031651
YOgnVI01528	FBgn0201515	FBgn0038874
YOgnVI08865	FBgn0206081	FBgn0030661
YOgnVI02722	FBgn0197500	FBgn0038301
YOgnVI05444	FBgn0203896	FBgn0003747
YOgnVI06658	FBgn0204113	FBgn0031498
YOgnVI09737	FBgn0210746	FBgn0039217
YOgnVI13232	FBgn0199646	FBgn0005640
YOgnVI11024	FBgn0210380	FBgn0042693
YOgnVI10415	FBgn0211465	FBgn0001149
-	FBgn0209930	FBgn0038504
YOgnVI12198	FBgn0200505	FBgn0035816
YOgnVI08275	FBgn0206850	FBgn0031260
YOgnVI08004	FBgn0209306	FBgn0263256
YOgnVI11475	FBgn0209868	FBgn0039767
YOgnVI06356	FBgn0201808	FBgn0032249
