YOgnID	FBgnID	Dmel
YOgnPE15708	FBgn0151439	FBgn0043005
YOgnPE09659	FBgn0159882	FBgn0051460
YOgnPE11865	FBgn0155311	FBgn0033463
YOgnPE09998	FBgn0159248	FBgn0037265
YOgnPE15083	FBgn0149597	FBgn0039299
YOgnPE09063	FBgn0152756	FBgn0030334
YOgnPE11905	FBgn0155352	FBgn0033359
YOgnPE00248	FBgn0161625	FBgn0037387
YOgnPE06112	FBgn0148856	FBgn0086895
YOgnPE08759	FBgn0151035	FBgn0266848
YOgnPE12589	FBgn0150330	FBgn0035524
YOgnPE08939	FBgn0149354	FBgn0052055
YOgnPE02964	FBgn0164062	FBgn0016075
YOgnPE15146	FBgn0158990	FBgn0029531
YOgnPE12148	FBgn0154633	FBgn0034365
YOgnPE16594	FBgn0153733	FBgn0010497
YOgnPE11855	FBgn0155301	FBgn0025578
YOgnPE05389	FBgn0157736	FBgn0052600
YOgnPE09499	FBgn0159713	FBgn0038596
-	FBgn0162881	FBgn0004875
YOgnPE15965	FBgn0151309	FBgn0039532
YOgnPE02237	FBgn0156536	FBgn0032147
YOgnPE05303	FBgn0157838	FBgn0030499
YOgnPE06056	FBgn0148799	FBgn0033735
YOgnPE05664	FBgn0164840	FBgn0039464
YOgnPE14898	FBgn0149814	FBgn0014006
YOgnPE06771	FBgn0148499	FBgn0035089
YOgnPE05886	FBgn0164700	FBgn0039034
YOgnPE16268	FBgn0153860	FBgn0033067
YOgnPE14864	FBgn0149855	FBgn0037949
YOgnPE03769	FBgn0163688	FBgn0053260
YOgnPE06846	FBgn0148422	FBgn0033705
YOgnPE06376	FBgn0149117	FBgn0024754
YOgnPE09281	FBgn0158294	FBgn0003250
YOgnPE10390	FBgn0147812	FBgn0033919
-	FBgn0164194	FBgn0035806
YOgnPE16820	FBgn0151702	FBgn0028375
YOgnPE13684	FBgn0163434	FBgn0051989
-	FBgn0148852	FBgn0050497
YOgnPE10499	FBgn0147718	FBgn0035026
YOgnPE14905	FBgn0149804	FBgn0037473
YOgnPE04216	FBgn0150543	FBgn0029629
YOgnPE09163	FBgn0158417	FBgn0036206
YOgnPE15203	FBgn0153949	FBgn0052085
-	FBgn0161057	FBgn0038796
YOgnPE04671	FBgn0154205	FBgn0030162
-	FBgn0147756	FBgn0034579
YOgnPE09332	FBgn0159541	FBgn0039270
-	FBgn0161678	FBgn0265084
YOgnPE11496	FBgn0154933	FBgn0033437
-	FBgn0161869	FBgn0051223
-	FBgn0151120	FBgn0004606
YOgnPE01859	FBgn0157052	FBgn0015376
YOgnPE08368	FBgn0155483	FBgn0035999
YOgnPE02499	FBgn0156268	FBgn0031564
YOgnPE13772	FBgn0163345	FBgn0032188
YOgnPE12414	FBgn0154362	FBgn0085253
-	FBgn0148031	FBgn0023081
YOgnPE09636	FBgn0159859	FBgn0037995
YOgnPE17393	FBgn0158049	FBgn0052102
YOgnPE14590	FBgn0150104	FBgn0051100
YOgnPE14561	FBgn0150068	FBgn0037526
YOgnPE00104	FBgn0161471	FBgn0039559
YOgnPE17099	FBgn0162744	FBgn0013997
YOgnPE07014	FBgn0148254	FBgn0033942
YOgnPE10926	FBgn0157538	FBgn0033580
YOgnPE02246	FBgn0156527	FBgn0053299
YOgnPE12138	FBgn0154644	FBgn0034537
YOgnPE02009	FBgn0157198	FBgn0051678
YOgnPE01555	FBgn0156763	FBgn0054043
YOgnPE04170	FBgn0150585	FBgn0030992
YOgnPE12015	FBgn0154774	FBgn0033426
YOgnPE07258	FBgn0147990	FBgn0033985
YOgnPE01111	FBgn0160936	FBgn0016754
YOgnPE10106	FBgn0159137	FBgn0040531
-	FBgn0164852	FBgn0051269
YOgnPE16119	FBgn0151152	FBgn0037672
YOgnPE05080	FBgn0158645	FBgn0261535
YOgnPE09895	FBgn0159361	FBgn0000552
YOgnPE02227	FBgn0156546	FBgn0032162
YOgnPE00022	FBgn0161378	FBgn0051343
-	FBgn0158453	FBgn0261565
YOgnPE10017	FBgn0159228	FBgn0037304
YOgnPE15096	FBgn0149581	FBgn0038693
YOgnPE04042	FBgn0150619	FBgn0030998
YOgnPE09838	FBgn0159426	FBgn0051323
YOgnPE13217	FBgn0152929	FBgn0051821
-	FBgn0162011	FBgn0011745
YOgnPE11731	FBgn0155181	FBgn0262515
YOgnPE00310	FBgn0161701	FBgn0038658
YOgnPE00685	FBgn0162115	FBgn0038453
YOgnPE06995	FBgn0148276	FBgn0034214
YOgnPE01204	FBgn0160847	FBgn0019936
YOgnPE08787	FBgn0150944	FBgn0025628
YOgnPE16081	FBgn0151195	FBgn0040623
YOgnPE15781	FBgn0151511	FBgn0085325
YOgnPE14284	FBgn0158264	FBgn0250816
YOgnPE10725	FBgn0162254	FBgn0085290
YOgnPE16044	FBgn0151236	FBgn0039229
YOgnPE07469	FBgn0160334	FBgn0036760
YOgnPE12463	FBgn0154302	FBgn0033055
-	FBgn0156681	FBgn0035159
-	FBgn0149172	FBgn0028737
YOgnPE15213	FBgn0153905	FBgn0036053
YOgnPE01796	FBgn0156982	FBgn0032017
YOgnPE13442	FBgn0163647	FBgn0053640
YOgnPE02798	FBgn0164175	FBgn0003448
YOgnPE08034	FBgn0160177	FBgn0043458
YOgnPE10215	FBgn0155909	FBgn0086384
YOgnPE04116	FBgn0150699	FBgn0040066
YOgnPE01039	FBgn0161014	FBgn0051464
YOgnPE14388	FBgn0156023	FBgn0004244
-	FBgn0155763	FBgn0039889
YOgnPE00990	FBgn0161069	FBgn0037418
-	FBgn0164270	FBgn0032827
YOgnPE12052	FBgn0154739	FBgn0010238
YOgnPE06648	FBgn0148627	FBgn0259878
YOgnPE10329	FBgn0155823	FBgn0029974
YOgnPE15024	FBgn0149670	FBgn0267376
YOgnPE12159	FBgn0154621	FBgn0000181
YOgnPE00817	FBgn0161246	FBgn0039431
YOgnPE05609	FBgn0157363	FBgn0029656
YOgnPE10287	FBgn0155868	FBgn0031062
YOgnPE06036	FBgn0148779	FBgn0024234
YOgnPE16890	FBgn0154667	FBgn0000449
YOgnPE04970	FBgn0158858	FBgn0028531
YOgnPE11672	FBgn0155116	FBgn0034662
YOgnPE09640	FBgn0159861	FBgn0038000
YOgnPE05279	FBgn0157862	FBgn0262734
-	FBgn0148881	FBgn0259725
YOgnPE02655	FBgn0156114	FBgn0032873
YOgnPE10018	FBgn0159227	FBgn0037301
-	FBgn0162483	FBgn0001233
YOgnPE11488	FBgn0154925	FBgn0033442
YOgnPE00392	FBgn0161798	FBgn0038957
YOgnPE00618	FBgn0162041	FBgn0028487
YOgnPE12265	FBgn0154499	FBgn0033402
YOgnPE03720	FBgn0163113	FBgn0261109
YOgnPE12778	FBgn0157673	FBgn0034029
YOgnPE03909	FBgn0162152	FBgn0036446
-	FBgn0159614	FBgn0002733
-	FBgn0162143	FBgn0036442
YOgnPE01982	FBgn0157169	FBgn0036708
YOgnPE07201	FBgn0148044	FBgn0034956
YOgnPE13869	FBgn0163257	FBgn0051638
YOgnPE17159	FBgn0162802	FBgn0261112
YOgnPE15561	FBgn0158936	FBgn0030737
YOgnPE14820	FBgn0149899	FBgn0040001
-	FBgn0160179	FBgn0052319
YOgnPE02781	FBgn0164158	FBgn0031449
-	FBgn0157011	FBgn0031403
-	FBgn0159336	FBgn0260766
YOgnPE17397	FBgn0162537	FBgn0036289
YOgnPE14175	FBgn0160560	FBgn0030433
YOgnPE00788	FBgn0161277	FBgn0040078
YOgnPE05371	FBgn0157759	FBgn0024983
YOgnPE16300	FBgn0153850	FBgn0033065
YOgnPE03424	FBgn0152065	FBgn0029791
YOgnPE05919	FBgn0148662	FBgn0033019
-	FBgn0150340	FBgn0035504
YOgnPE12111	FBgn0154675	FBgn0033842
YOgnPE07404	FBgn0160502	FBgn0035300
YOgnPE11590	FBgn0155032	FBgn0041240
YOgnPE10775	FBgn0084317	FBgn0015360
YOgnPE14607	FBgn0150122	FBgn0038771
YOgnPE06034	FBgn0148777	FBgn0033170
-	FBgn0156086	FBgn0265578
YOgnPE05234	FBgn0157972	FBgn0000022
YOgnPE02587	FBgn0156176	FBgn0283678
YOgnPE01230	FBgn0160823	FBgn0024330
YOgnPE08923	FBgn0149525	FBgn0013755
YOgnPE01307	FBgn0160741	FBgn0038105
YOgnPE06811	FBgn0148455	FBgn0034401
YOgnPE11380	FBgn0164576	FBgn0030961
YOgnPE15419	FBgn0158629	FBgn0035643
YOgnPE04481	FBgn0152205	FBgn0029958
YOgnPE09543	FBgn0159762	FBgn0037322
-	FBgn0157852	FBgn0052667
-	FBgn0164068	FBgn0031664
-	FBgn0152070	FBgn0029799
-	FBgn0148290	FBgn0015872
YOgnPE02959	FBgn0164070	FBgn0031661
YOgnPE01222	FBgn0160832	FBgn0038319
YOgnPE16560	FBgn0153549	FBgn0032645
YOgnPE08754	FBgn0151030	FBgn0031196
-	FBgn0161304	FBgn0004876
YOgnPE13609	FBgn0163811	FBgn0032082
YOgnPE05218	FBgn0157957	FBgn0030010
YOgnPE09614	FBgn0159835	FBgn0003513
YOgnPE03999	FBgn0153037	FBgn0026238
-	FBgn0155109	FBgn0025573
YOgnPE15293	FBgn0164677	FBgn0030584
YOgnPE07099	FBgn0148171	FBgn0033476
YOgnPE12562	FBgn0150360	FBgn0037019
YOgnPE08102	FBgn0160125	FBgn0035848
YOgnPE01046	FBgn0161006	FBgn0039165
YOgnPE01420	FBgn0160620	FBgn0037603
YOgnPE12492	FBgn0150410	FBgn0037014
YOgnPE13051	FBgn0153333	FBgn0036249
YOgnPE02444	FBgn0156325	FBgn0031420
YOgnPE16294	FBgn0153854	FBgn0050431
YOgnPE08054	FBgn0160198	FBgn0027549
-	FBgn0162189	FBgn0053056
YOgnPE00316	FBgn0161707	FBgn0040529
YOgnPE01157	FBgn0160891	FBgn0011582
YOgnPE13088	FBgn0153286	FBgn0036906
-	FBgn0152491	FBgn0052683
YOgnPE17581	FBgn0153051	FBgn0031468
YOgnPE10949	FBgn0153146	FBgn0035669
YOgnPE02853	FBgn0164221	FBgn0031731
YOgnPE05976	FBgn0148721	FBgn0033088
YOgnPE14256	FBgn0153590	FBgn0030855
YOgnPE09723	FBgn0159929	FBgn0001255
YOgnPE05067	FBgn0158657	FBgn0003255
YOgnPE11129	FBgn0153384	FBgn0030398
-	FBgn0148103	FBgn0050462
YOgnPE10677	FBgn0153661	FBgn0041147
YOgnPE00830	FBgn0161235	FBgn0039564
YOgnPE12991	FBgn0162329	FBgn0032473
-	FBgn0155596	FBgn0027080
YOgnPE06020	FBgn0148767	FBgn0003090
-	FBgn0148940	FBgn0085426
-	FBgn0156988	FBgn0032010
YOgnPE14951	FBgn0149747	FBgn0014930
-	FBgn0154327	FBgn0002643
YOgnPE02626	FBgn0156143	FBgn0031490
YOgnPE07076	FBgn0148195	FBgn0263998
YOgnPE08500	FBgn0164427	FBgn0028480
YOgnPE14330	FBgn0160336	FBgn0030805
YOgnPE17571	FBgn0153056	FBgn0031463
YOgnPE17716	FBgn0158882	FBgn0053775
YOgnPE09078	FBgn0152738	FBgn0023520
YOgnPE03758	FBgn0163538	FBgn0036462
YOgnPE06520	FBgn0149266	FBgn0034966
YOgnPE02111	FBgn0156646	FBgn0003980
YOgnPE15318	FBgn0164645	FBgn0030266
YOgnPE12759	FBgn0157650	FBgn0033043
-	FBgn0147807	FBgn0034792
YOgnPE09601	FBgn0159819	FBgn0003205
YOgnPE14886	FBgn0149825	FBgn0027948
-	FBgn0157840	FBgn0030041
YOgnPE10112	FBgn0159131	FBgn0039379
YOgnPE17137	FBgn0162779	FBgn0264848
YOgnPE10549	FBgn0153723	FBgn0284444
YOgnPE10128	FBgn0159116	FBgn0037344
YOgnPE06448	FBgn0149197	FBgn0034741
YOgnPE16729	FBgn0152279	FBgn0051741
YOgnPE02446	FBgn0156323	FBgn0261647
YOgnPE08731	FBgn0151005	FBgn0023542
YOgnPE00318	FBgn0161709	FBgn0037571
YOgnPE12272	FBgn0154490	FBgn0016078
-	FBgn0159576	FBgn0036837
YOgnPE16143	FBgn0151125	FBgn0039804
-	FBgn0148975	FBgn0050273
YOgnPE04296	FBgn0159984	FBgn0038052
YOgnPE12057	FBgn0154733	FBgn0033339
YOgnPE04743	FBgn0154047	FBgn0003463
YOgnPE16464	FBgn0152987	FBgn0026391
YOgnPE04692	FBgn0154102	FBgn0030122
YOgnPE03464	FBgn0151872	FBgn0000482
-	FBgn0153985	FBgn0030160
YOgnPE11693	FBgn0155141	FBgn0034722
YOgnPE00086	FBgn0161451	FBgn0039430
YOgnPE11450	FBgn0154887	FBgn0034073
YOgnPE06368	FBgn0149109	FBgn0267351
YOgnPE00288	FBgn0161672	FBgn0266464
-	FBgn0157335	FBgn0032448
YOgnPE06497	FBgn0149243	FBgn0033728
YOgnPE15403	FBgn0158786	FBgn0035755
YOgnPE05235	FBgn0157973	FBgn0004170
YOgnPE15986	FBgn0151289	FBgn0053099
-	FBgn0156514	FBgn0032124
YOgnPE11164	FBgn0149441	FBgn0034703
YOgnPE06302	FBgn0149056	FBgn0033943
-	FBgn0164379	FBgn0086450
YOgnPE01238	FBgn0160814	FBgn0037760
YOgnPE12179	FBgn0154602	FBgn0033873
YOgnPE16056	FBgn0151224	FBgn0039217
YOgnPE12325	FBgn0154442	FBgn0034495
YOgnPE01896	FBgn0157094	FBgn0000286
YOgnPE05949	FBgn0148693	FBgn0033307
YOgnPE14681	FBgn0150202	FBgn0038578
YOgnPE13645	FBgn0163855	FBgn0030895
YOgnPE12683	FBgn0155784	FBgn0039915
-	FBgn0159590	FBgn0085320
YOgnPE16605	FBgn0153836	FBgn0031894
-	FBgn0156326	FBgn0031996
-	FBgn0154177	FBgn0064116
YOgnPE00340	FBgn0161735	FBgn0039153
-	FBgn0156135	FBgn0032385
YOgnPE14088	FBgn0147893	FBgn0040828
YOgnPE10108	FBgn0159135	FBgn0051450
YOgnPE05595	FBgn0157379	FBgn0000644
YOgnPE12525	FBgn0150448	FBgn0035519
YOgnPE12074	FBgn0154717	FBgn0263120
-	FBgn0151179	FBgn0027785
YOgnPE05570	FBgn0157404	FBgn0000376
YOgnPE08804	FBgn0150928	FBgn0011576
YOgnPE07921	FBgn0153431	FBgn0030731
YOgnPE06515	FBgn0149261	FBgn0011695
YOgnPE05817	FBgn0164781	FBgn0037778
YOgnPE01400	FBgn0160643	FBgn0042111
YOgnPE10991	FBgn0153196	FBgn0036089
YOgnPE12731	FBgn0151707	FBgn0036565
YOgnPE03547	FBgn0151776	FBgn0017566
-	FBgn0154475	FBgn0015277
YOgnPE03108	FBgn0163901	FBgn0051851
YOgnPE16388	FBgn0150748	FBgn0030417
-	FBgn0148416	FBgn0033693
YOgnPE16287	FBgn0153864	FBgn0015247
YOgnPE11199	FBgn0149412	FBgn0033060
-	FBgn0159693	FBgn0051288
YOgnPE12445	FBgn0154323	FBgn0011300
-	FBgn0163499	FBgn0263232
YOgnPE08758	FBgn0151034	FBgn0031188
YOgnPE14656	FBgn0150172	FBgn0020910
YOgnPE08510	FBgn0164438	FBgn0030778
YOgnPE11369	FBgn0164625	FBgn0004956
YOgnPE07915	FBgn0153436	FBgn0086448
YOgnPE17220	FBgn0162866	FBgn0037116
-	FBgn0159842	FBgn0040271
YOgnPE03924	FBgn0161996	FBgn0037031
YOgnPE13599	FBgn0163805	FBgn0002564
YOgnPE05420	FBgn0157462	FBgn0030518
YOgnPE03778	FBgn0163775	FBgn0040333
YOgnPE04742	FBgn0154048	FBgn0030662
YOgnPE01457	FBgn0160581	FBgn0038469
-	FBgn0159897	FBgn0027508
YOgnPE12685	FBgn0043659	FBgn0005558
YOgnPE11641	FBgn0155084	FBgn0033685
-	FBgn0158543	FBgn0036893
YOgnPE02311	FBgn0156461	FBgn0031930
-	FBgn0151815	FBgn0261671
YOgnPE11306	FBgn0150840	FBgn0035713
-	FBgn0154613	FBgn0050342
YOgnPE13897	FBgn0163229	FBgn0032051
YOgnPE07135	FBgn0148129	FBgn0260012
-	FBgn0159621	FBgn0036833
YOgnPE03448	FBgn0151892	FBgn0003449
YOgnPE05353	FBgn0157784	FBgn0265464
YOgnPE08577	FBgn0164500	FBgn0261085
YOgnPE02224	FBgn0156548	FBgn0259713
YOgnPE06736	FBgn0148537	FBgn0025790
YOgnPE13515	FBgn0163718	FBgn0032813
YOgnPE11006	FBgn0153129	FBgn0035674
-	FBgn0153739	FBgn0035432
YOgnPE00872	FBgn0161192	FBgn0039642
YOgnPE10681	FBgn0153657	FBgn0027903
YOgnPE10079	FBgn0159161	FBgn0037999
YOgnPE13404	FBgn0163608	FBgn0004837
YOgnPE10308	FBgn0155846	FBgn0030251
YOgnPE09514	FBgn0159728	FBgn0038292
YOgnPE11091	FBgn0159610	FBgn0052204
YOgnPE08260	FBgn0155579	FBgn0002284
YOgnPE15650	FBgn0151393	FBgn0050384
-	FBgn0157589	FBgn0036512
YOgnPE00126	FBgn0161494	FBgn0029155
YOgnPE02567	FBgn0156198	FBgn0032330
YOgnPE06905	FBgn0148366	FBgn0050392
-	FBgn0159703	FBgn0037920
-	FBgn0149214	FBgn0028426
YOgnPE08103	FBgn0160124	FBgn0260442
-	FBgn0152145	FBgn0029693
YOgnPE11684	FBgn0155130	FBgn0259978
-	FBgn0155900	FBgn0030812
YOgnPE07103	FBgn0148168	FBgn0033479
YOgnPE16125	FBgn0151146	FBgn0004389
YOgnPE08033	FBgn0160176	FBgn0028577
YOgnPE17145	FBgn0162788	FBgn0015919
YOgnPE15480	FBgn0152649	FBgn0086706
YOgnPE06472	FBgn0149218	FBgn0034181
YOgnPE09314	FBgn0159522	FBgn0037836
YOgnPE06687	FBgn0148579	FBgn0022224
YOgnPE02645	FBgn0156122	FBgn0032886
YOgnPE02985	FBgn0164039	FBgn0031436
YOgnPE08216	FBgn0155536	FBgn0035570
YOgnPE03539	FBgn0151784	FBgn0040376
-	FBgn0151866	FBgn0025381
YOgnPE08365	FBgn0155488	FBgn0036004
-	FBgn0164275	FBgn0051730
YOgnPE03301	FBgn0151934	FBgn0029754
YOgnPE14507	FBgn0150010	FBgn0038400
YOgnPE08377	FBgn0155473	FBgn0002283
YOgnPE02416	FBgn0156356	FBgn0011274
YOgnPE10424	FBgn0147847	FBgn0027580
YOgnPE00924	FBgn0161140	FBgn0037531
YOgnPE04032	FBgn0150611	FBgn0040153
YOgnPE14795	FBgn0149925	FBgn0037234
-	FBgn0161900	FBgn0037754
YOgnPE11772	FBgn0155221	FBgn0033376
-	FBgn0160584	FBgn0266917
YOgnPE03521	FBgn0151805	FBgn0029935
YOgnPE02176	FBgn0156592	FBgn0026401
YOgnPE11551	FBgn0154989	FBgn0086677
-	FBgn0157956	FBgn0030009
YOgnPE12275	FBgn0154487	FBgn0002174
YOgnPE07583	FBgn0152553	FBgn0029878
YOgnPE09121	FBgn0158373	FBgn0037050
-	FBgn0156625	FBgn0032315
YOgnPE13267	FBgn0163482	FBgn0031718
YOgnPE07119	FBgn0148149	FBgn0034296
YOgnPE16082	FBgn0151194	FBgn0039665
YOgnPE02057	FBgn0157246	FBgn0001185
YOgnPE01716	FBgn0156911	FBgn0015400
YOgnPE06703	FBgn0148566	FBgn0033137
-	FBgn0151641	FBgn0051038
YOgnPE14481	FBgn0149982	FBgn0037902
-	FBgn0156092	FBgn0032702
YOgnPE15245	FBgn0155660	FBgn0030694
YOgnPE10709	FBgn0162232	FBgn0035325
YOgnPE12276	FBgn0154486	FBgn0013548
-	FBgn0161278	FBgn0262617
YOgnPE07825	FBgn0153498	FBgn0030743
YOgnPE08654	FBgn0164324	FBgn0264954
YOgnPE04520	FBgn0152158	FBgn0025615
YOgnPE13480	FBgn0163685	FBgn0086357
YOgnPE01142	FBgn0160906	FBgn0038196
YOgnPE12044	FBgn0154748	FBgn0015001
YOgnPE12806	FBgn0157711	FBgn0015929
YOgnPE06935	FBgn0148332	FBgn0034103
YOgnPE16997	FBgn0149523	FBgn0036735
YOgnPE06985	FBgn0148283	FBgn0033639
YOgnPE05927	FBgn0148670	FBgn0050438
YOgnPE15910	FBgn0151661	FBgn0039759
YOgnPE16815	FBgn0151713	FBgn0034106
-	FBgn0159206	FBgn0037703
YOgnPE08423	FBgn0155430	FBgn0035815
YOgnPE12886	FBgn0163031	FBgn0036365
YOgnPE03526	FBgn0151799	FBgn0041252
YOgnPE05733	FBgn0164907	FBgn0038873
YOgnPE17193	FBgn0162837	FBgn0036816
YOgnPE06498	FBgn0149244	FBgn0033729
YOgnPE00518	FBgn0161935	FBgn0038619
YOgnPE15202	FBgn0153948	FBgn0036192
YOgnPE02686	FBgn0156094	FBgn0032699
YOgnPE04380	FBgn0152344	FBgn0263257
YOgnPE06767	FBgn0148504	FBgn0035084
YOgnPE07707	FBgn0152487	FBgn0052687
YOgnPE16769	FBgn0152028	FBgn0031619
YOgnPE16817	FBgn0151710	FBgn0031885
YOgnPE15155	FBgn0158975	FBgn0016038
-	FBgn0159077	FBgn0037705
YOgnPE17069	FBgn0162708	FBgn0260397
YOgnPE17091	FBgn0162735	FBgn0035735
YOgnPE06479	FBgn0149225	FBgn0034436
YOgnPE01247	FBgn0160805	FBgn0037383
YOgnPE04067	FBgn0150646	FBgn0030060
YOgnPE14705	FBgn0150228	FBgn0051390
YOgnPE00612	FBgn0162035	FBgn0013813
YOgnPE14830	FBgn0149890	FBgn0003312
YOgnPE07074	FBgn0148197	FBgn0033793
YOgnPE16533	FBgn0153357	FBgn0261509
YOgnPE13042	FBgn0153323	FBgn0001216
YOgnPE11492	FBgn0154931	FBgn0023143
-	FBgn0148937	FBgn0265191
YOgnPE00116	FBgn0161484	FBgn0051077
YOgnPE07582	FBgn0152552	FBgn0022724
YOgnPE07057	FBgn0148214	FBgn0033248
YOgnPE04226	FBgn0150532	FBgn0053517
YOgnPE01398	FBgn0160647	FBgn0039634
YOgnPE08258	FBgn0155577	FBgn0035528
YOgnPE15610	FBgn0151348	FBgn0039836
YOgnPE14506	FBgn0150009	FBgn0038402
YOgnPE15990	FBgn0151285	FBgn0038986
YOgnPE09448	FBgn0159654	FBgn0053202
YOgnPE08580	FBgn0164503	FBgn0030482
-	FBgn0150429	FBgn0000212
YOgnPE01719	FBgn0156914	FBgn0032368
-	FBgn0150744	FBgn0030411
YOgnPE14599	FBgn0150114	FBgn0261575
YOgnPE12277	FBgn0154485	FBgn0034893
YOgnPE01782	FBgn0156973	FBgn0032682
YOgnPE09319	FBgn0159526	FBgn0022800
YOgnPE09506	FBgn0159720	FBgn0038279
YOgnPE06128	FBgn0148871	FBgn0033702
YOgnPE03874	FBgn0162454	FBgn0004396
-	FBgn0157853	FBgn0030268
YOgnPE04918	FBgn0158802	FBgn0032782
-	FBgn0157560	FBgn0000479
YOgnPE04424	FBgn0152386	FBgn0020261
YOgnPE14707	FBgn0150230	FBgn0037829
YOgnPE14517	FBgn0150020	FBgn0038745
-	FBgn0151166	FBgn0051119
YOgnPE06165	FBgn0148907	FBgn0034821
YOgnPE12793	FBgn0157694	FBgn0033199
YOgnPE17173	FBgn0162818	FBgn0261111
YOgnPE02098	FBgn0156659	FBgn0085209
YOgnPE11633	FBgn0155075	FBgn0033867
YOgnPE10978	FBgn0153182	FBgn0015550
YOgnPE12893	FBgn0163037	FBgn0027532
-	FBgn0159808	FBgn0037283
YOgnPE12079	FBgn0154711	FBgn0005648
YOgnPE12820	FBgn0157644	FBgn0085229
YOgnPE12701	FBgn0155746	FBgn0022361
YOgnPE01340	FBgn0160705	FBgn0005355
YOgnPE13939	FBgn0163185	FBgn0031869
YOgnPE12652	FBgn0158578	FBgn0040318
-	FBgn0156795	FBgn0051713
YOgnPE12709	FBgn0155741	FBgn0024728
YOgnPE13052	FBgn0153334	FBgn0036250
YOgnPE15072	FBgn0149608	FBgn0037894
-	FBgn0151852	FBgn0023169
-	FBgn0148015	FBgn0033348
YOgnPE01875	FBgn0157073	FBgn0051954
YOgnPE12402	FBgn0154375	FBgn0035057
YOgnPE01476	FBgn0156685	FBgn0031766
YOgnPE02719	FBgn0156061	FBgn0031377
YOgnPE03442	FBgn0151901	FBgn0003321
YOgnPE05826	FBgn0164772	FBgn0038450
YOgnPE12997	FBgn0162323	FBgn0032470
YOgnPE00315	FBgn0161706	FBgn0037578
YOgnPE11276	FBgn0150876	FBgn0035707
YOgnPE09379	FBgn0159588	FBgn0039180
YOgnPE04618	FBgn0154152	FBgn0031197
YOgnPE03153	FBgn0153630	FBgn0261089
YOgnPE13467	FBgn0163669	FBgn0032804
YOgnPE08915	FBgn0149582	FBgn0035624
YOgnPE02261	FBgn0156507	FBgn0032026
YOgnPE15095	FBgn0149583	FBgn0038691
-	FBgn0159495	FBgn0053095
YOgnPE17186	FBgn0162831	FBgn0035414
YOgnPE14460	FBgn0149960	FBgn0086378
-	FBgn0157883	FBgn0085430
YOgnPE02974	FBgn0164051	FBgn0031426
YOgnPE10627	FBgn0153708	FBgn0035110
-	FBgn0148125	FBgn0062440
YOgnPE01832	FBgn0157025	FBgn0261597
YOgnPE02318	FBgn0156454	FBgn0031940
-	FBgn0164211	FBgn0032290
YOgnPE07611	FBgn0152582	FBgn0030217
YOgnPE09347	FBgn0159556	FBgn0024733
YOgnPE15681	FBgn0151413	FBgn0038980
YOgnPE06924	FBgn0148345	FBgn0262816
YOgnPE15450	FBgn0152668	FBgn0035722
YOgnPE13550	FBgn0163760	FBgn0051729
-	FBgn0158413	FBgn0036213
-	FBgn0157869	FBgn0029713
YOgnPE09688	FBgn0159903	FBgn0038533
-	FBgn0152766	FBgn0261610
YOgnPE06760	FBgn0148512	FBgn0035078
YOgnPE17101	FBgn0162747	FBgn0036262
YOgnPE01346	FBgn0160699	FBgn0024329
YOgnPE02744	FBgn0164115	FBgn0031655
YOgnPE10898	FBgn0157663	FBgn0002787
-	FBgn0162812	FBgn0052177
YOgnPE04131	FBgn0150711	FBgn0052772
-	FBgn0158636	FBgn0028520
YOgnPE08482	FBgn0164409	FBgn0030096
YOgnPE10921	FBgn0157576	FBgn0265605
YOgnPE04745	FBgn0154046	FBgn0029771
YOgnPE14620	FBgn0150132	FBgn0038752
YOgnPE15113	FBgn0149563	FBgn0038723
-	FBgn0156541	FBgn0032191
-	FBgn0151018	FBgn0030465
YOgnPE04342	FBgn0152300	FBgn0029944
YOgnPE15875	FBgn0151623	FBgn0016685
YOgnPE00838	FBgn0161227	FBgn0011655
YOgnPE00615	FBgn0162037	FBgn0040077
YOgnPE06966	FBgn0148301	FBgn0033932
YOgnPE06273	FBgn0149027	FBgn0033640
YOgnPE04095	FBgn0150678	FBgn0031081
-	FBgn0158483	FBgn0262517
YOgnPE02982	FBgn0164043	FBgn0041337
-	FBgn0149710	FBgn0035423
YOgnPE08514	FBgn0164441	FBgn0052571
YOgnPE06563	FBgn0149306	FBgn0026722
YOgnPE10705	FBgn0162227	FBgn0040507
-	FBgn0160033	FBgn0001223
YOgnPE03730	FBgn0163211	FBgn0036502
YOgnPE10825	FBgn0153954	FBgn0052068
YOgnPE14775	FBgn0150300	FBgn0053207
YOgnPE17527	FBgn0162396	FBgn0041342
-	FBgn0152178	FBgn0026428
-	FBgn0156469	FBgn0264895
YOgnPE05923	FBgn0148665	FBgn0033032
YOgnPE16536	FBgn0153366	FBgn0041184
-	FBgn0154471	FBgn0035169
YOgnPE16990	FBgn0149516	FBgn0036986
YOgnPE02319	FBgn0156453	FBgn0020880
YOgnPE01440	FBgn0160599	FBgn0037378
-	FBgn0158744	FBgn0039969
-	FBgn0162506	FBgn0036125
YOgnPE07908	FBgn0153446	FBgn0030359
YOgnPE12466	FBgn0154300	FBgn0264959
YOgnPE08705	FBgn0150974	FBgn0029892
-	FBgn0161665	FBgn0037431
YOgnPE06442	FBgn0149191	FBgn0005619
YOgnPE09594	FBgn0159811	FBgn0026417
YOgnPE07534	FBgn0160257	FBgn0036915
