YOgnID	FBgnID	Dmel
YOgnWI03524	FBgn0217764	FBgn0050364
YOgnWI12837	FBgn0215839	FBgn0004597
YOgnWI11970	FBgn0226972	FBgn0029977
YOgnWI10152	FBgn0214148	FBgn0039860
YOgnWI04577	FBgn0217185	FBgn0031498
YOgnWI10792	FBgn0213000	FBgn0039592
YOgnWI06935	FBgn0226439	FBgn0026324
YOgnWI01288	FBgn0219391	FBgn0028582
YOgnWI03939	FBgn0221918	FBgn0030841
YOgnWI04820	FBgn0217394	FBgn0031777
YOgnWI07387	FBgn0218381	FBgn0029936
YOgnWI14083	FBgn0215085	FBgn0037981
YOgnWI06235	FBgn0220236	FBgn0040260
-	FBgn0217721	FBgn0034936
YOgnWI03989	FBgn0221864	FBgn0030913
YOgnWI14396	FBgn0214780	FBgn0043012
YOgnWI04833	FBgn0217410	FBgn0031759
YOgnWI10901	FBgn0212884	FBgn0051119
YOgnWI04635	FBgn0279959	FBgn0052107
YOgnWI03721	FBgn0221939	FBgn0000709
YOgnWI11699	FBgn0227255	FBgn0004646
YOgnWI00847	FBgn0222777	FBgn0033918
YOgnWI10330	FBgn0213490	FBgn0017590
YOgnWI15008	FBgn0224881	FBgn0040660
YOgnWI09028	FBgn0219832	FBgn0020930
YOgnWI04361	FBgn0225741	FBgn0032692
YOgnWI13601	FBgn0215590	FBgn0039904
YOgnWI06373	FBgn0220177	FBgn0032704
-	FBgn0213362	FBgn0036575
YOgnWI12434	FBgn0224489	FBgn0039492
YOgnWI12256	FBgn0224725	FBgn0260935
YOgnWI06580	FBgn0226551	FBgn0031646
YOgnWI04198	FBgn0225856	FBgn0003896
-	FBgn0214655	FBgn0266696
YOgnWI13749	FBgn0215444	FBgn0015019
YOgnWI01244	FBgn0219342	FBgn0043578
YOgnWI07653	FBgn0218180	FBgn0038798
-	FBgn0221108	FBgn0053340
YOgnWI03963	FBgn0221894	FBgn0030260
YOgnWI01730	FBgn0218921	FBgn0020645
YOgnWI11527	FBgn0212248	FBgn0029800
YOgnWI01270	FBgn0219370	FBgn0037059
YOgnWI07940	FBgn0214518	FBgn0035348
YOgnWI04465	FBgn0217091	FBgn0261963
YOgnWI08074	FBgn0214280	FBgn0037016
YOgnWI02538	FBgn0223755	FBgn0033122
YOgnWI01622	FBgn0219027	FBgn0036155
YOgnWI13320	FBgn0216305	FBgn0037341
YOgnWI14049	FBgn0215119	FBgn0011739
YOgnWI00387	FBgn0212767	FBgn0085512
YOgnWI08609	FBgn0222560	FBgn0035280
-	FBgn0220714	FBgn0032968
YOgnWI09644	FBgn0213613	FBgn0039131
-	FBgn0221105	FBgn0035248
YOgnWI05957	FBgn0224144	FBgn0034735
YOgnWI01273	FBgn0219373	FBgn0041100
YOgnWI10055	FBgn0214063	FBgn0051076
YOgnWI08235	FBgn0215701	FBgn0036579
YOgnWI08862	FBgn0219978	FBgn0033820
YOgnWI01858	FBgn0218786	FBgn0085385
YOgnWI06636	FBgn0226610	FBgn0031258
-	FBgn0213185	FBgn0025457
YOgnWI07819	FBgn0214608	FBgn0035313
YOgnWI04543	FBgn0217154	FBgn0054049
YOgnWI13569	FBgn0215629	FBgn0052017
YOgnWI13683	FBgn0215513	FBgn0038423
YOgnWI09120	FBgn0214329	FBgn0037050
-	FBgn0223471	FBgn0033936
YOgnWI02925	FBgn0223576	FBgn0050497
YOgnWI04832	FBgn0217409	FBgn0001089
-	FBgn0220191	FBgn0024846
-	FBgn0214143	FBgn0027532
-	FBgn0224726	FBgn0015625
YOgnWI07327	FBgn0218328	FBgn0029629
YOgnWI13519	FBgn0216493	FBgn0263979
YOgnWI11100	FBgn0227542	FBgn0029879
YOgnWI15256	FBgn0219867	FBgn0001150
YOgnWI01995	FBgn0218650	FBgn0035734
YOgnWI02545	FBgn0223762	FBgn0033127
YOgnWI06549	FBgn0226525	FBgn0031683
YOgnWI09484	FBgn0220726	FBgn0032840
YOgnWI01685	FBgn0218967	FBgn0036918
YOgnWI08035	FBgn0213899	FBgn0035164
YOgnWI00874	FBgn0222745	FBgn0015925
YOgnWI11855	FBgn0227087	FBgn0030834
YOgnWI12332	FBgn0224781	FBgn0039202
YOgnWI15416	FBgn0217432	FBgn0025837
-	FBgn0212682	FBgn0034247
YOgnWI14037	FBgn0215133	FBgn0039780
YOgnWI12619	FBgn0224319	FBgn0039187
YOgnWI06811	FBgn0226761	FBgn0031879
YOgnWI03117	FBgn0223419	FBgn0034032
YOgnWI01013	FBgn0219093	FBgn0036361
YOgnWI12870	FBgn0215871	FBgn0266672
YOgnWI08232	FBgn0215679	FBgn0000404
YOgnWI05337	FBgn0216820	FBgn0265262
YOgnWI08468	FBgn0227376	FBgn0026179
YOgnWI06176	FBgn0224038	FBgn0085260
YOgnWI08872	FBgn0219986	FBgn0033355
YOgnWI07839	FBgn0214629	FBgn0036294
YOgnWI02930	FBgn0223571	FBgn0053680
YOgnWI10186	FBgn0214191	FBgn0038862
YOgnWI15172	FBgn0219035	FBgn0030474
YOgnWI01359	FBgn0219451	FBgn0037163
YOgnWI09051	FBgn0219810	FBgn0033365
YOgnWI01574	FBgn0219074	FBgn0036373
YOgnWI01324	FBgn0279087	FBgn0085458
YOgnWI10016	FBgn0214016	FBgn0028400
-	FBgn0216206	FBgn0260464
YOgnWI12452	FBgn0224472	FBgn0039650
-	FBgn0217242	FBgn0259822
YOgnWI08164	FBgn0215059	FBgn0037087
YOgnWI03575	FBgn0217708	FBgn0034451
YOgnWI02409	FBgn0221449	FBgn0034692
YOgnWI01010	FBgn0219089	FBgn0015075
-	FBgn0215208	FBgn0260759
YOgnWI13899	FBgn0215282	FBgn0037875
YOgnWI08246	FBgn0279149	FBgn0063923
-	FBgn0216085	FBgn0037365
YOgnWI03038	FBgn0223468	FBgn0033932
YOgnWI06462	FBgn0220102	FBgn0025700
YOgnWI03047	FBgn0223463	FBgn0085213
YOgnWI15438	FBgn0217184	FBgn0030889
YOgnWI09148	FBgn0214355	FBgn0035945
YOgnWI02659	FBgn0223858	FBgn0085243
YOgnWI13734	FBgn0215460	FBgn0039299
YOgnWI03048	FBgn0223462	FBgn0033929
YOgnWI07545	FBgn0218292	FBgn0030030
YOgnWI00602	FBgn0222818	FBgn0034729
YOgnWI09272	FBgn0226470	FBgn0036557
-	FBgn0218162	FBgn0001186
YOgnWI10990	FBgn0227420	FBgn0031077
YOgnWI11242	FBgn0227693	FBgn0030016
YOgnWI07026	FBgn0226349	FBgn0032690
YOgnWI08119	FBgn0214599	FBgn0036836
YOgnWI11504	FBgn0212221	FBgn0030506
YOgnWI13796	FBgn0215395	FBgn0037842
YOgnWI13482	FBgn0216455	FBgn0038248
-	FBgn0219090	FBgn0036366
-	FBgn0279219	FBgn0264303
YOgnWI09906	FBgn0213901	FBgn0039637
YOgnWI06997	FBgn0226377	FBgn0031268
-	FBgn0224884	FBgn0260762
YOgnWI06684	FBgn0226652	FBgn0261938
YOgnWI11918	FBgn0227025	FBgn0267350
YOgnWI01642	FBgn0219010	FBgn0025455
YOgnWI08648	FBgn0278780	FBgn0035421
YOgnWI07316	FBgn0218317	FBgn0030330
YOgnWI08918	FBgn0220031	FBgn0035402
YOgnWI12960	FBgn0215957	FBgn0037534
YOgnWI14101	FBgn0215063	FBgn0037431
YOgnWI10691	FBgn0213104	FBgn0051437
YOgnWI12781	FBgn0215783	FBgn0038418
YOgnWI02029	FBgn0218615	FBgn0035996
YOgnWI02050	FBgn0218596	FBgn0260657
YOgnWI01012	FBgn0219092	FBgn0036363
YOgnWI10617	FBgn0213172	FBgn0002924
YOgnWI12162	FBgn0224634	FBgn0261987
YOgnWI10995	FBgn0227429	FBgn0264954
YOgnWI00458	FBgn0212663	FBgn0034144
YOgnWI10722	FBgn0213069	FBgn0042101
YOgnWI12722	FBgn0215718	FBgn0052850
YOgnWI07160	FBgn0226223	FBgn0051821
YOgnWI00708	FBgn0222905	FBgn0035085
YOgnWI11145	FBgn0227592	FBgn0031514
YOgnWI11342	FBgn0227806	FBgn0030537
YOgnWI15151	FBgn0218827	FBgn0030073
YOgnWI05582	FBgn0216577	FBgn0284256
YOgnWI10840	FBgn0212950	FBgn0250755
YOgnWI07914	FBgn0214543	FBgn0035315
YOgnWI09663	FBgn0213637	FBgn0039016
YOgnWI01143	FBgn0221276	FBgn0259676
YOgnWI13150	FBgn0216151	FBgn0039787
YOgnWI11357	FBgn0227820	FBgn0030509
-	FBgn0221942	FBgn0028379
-	FBgn0213448	FBgn0038332
YOgnWI03893	FBgn0222119	FBgn0030603
YOgnWI05871	FBgn0219620	FBgn0026371
YOgnWI01804	FBgn0218848	FBgn0261801
YOgnWI12132	FBgn0224605	FBgn0037382
YOgnWI02752	FBgn0223937	FBgn0261014
-	FBgn0225229	FBgn0034579
YOgnWI02784	FBgn0223963	FBgn0263697
YOgnWI11000	FBgn0227435	FBgn0267977
YOgnWI11511	FBgn0212228	FBgn0283657
YOgnWI12357	FBgn0224800	FBgn0037327
YOgnWI07151	FBgn0226232	FBgn0041627
YOgnWI15666	FBgn0279077	FBgn0267430
YOgnWI14003	FBgn0215152	FBgn0039754
YOgnWI06611	FBgn0226581	FBgn0031261
-	FBgn0213094	FBgn0262982
YOgnWI02709	FBgn0223894	FBgn0053138
YOgnWI04677	FBgn0217267	FBgn0037802
YOgnWI04088	FBgn0221754	FBgn0030688
YOgnWI08739	FBgn0222331	FBgn0011327
-	FBgn0212639	FBgn0033005
YOgnWI03151	FBgn0278674	FBgn0085223
YOgnWI01142	FBgn0219230	FBgn0036978
YOgnWI02467	FBgn0223692	FBgn0250824
YOgnWI11290	FBgn0227755	FBgn0030109
YOgnWI04416	FBgn0225686	FBgn0032479
YOgnWI07725	FBgn0218118	FBgn0003053
YOgnWI13234	FBgn0216224	FBgn0083949
YOgnWI09493	FBgn0220736	FBgn0023091
YOgnWI06679	FBgn0226647	FBgn0032698
YOgnWI12851	FBgn0215852	FBgn0038470
YOgnWI10938	FBgn0212852	FBgn0264326
YOgnWI08914	FBgn0220026	FBgn0036476
YOgnWI12391	FBgn0224535	FBgn0039816
YOgnWI04070	FBgn0221776	FBgn0004368
YOgnWI12694	FBgn0215685	FBgn0259216
YOgnWI09811	FBgn0213798	FBgn0037913
YOgnWI08880	FBgn0219993	FBgn0025709
YOgnWI11223	FBgn0227674	FBgn0030793
YOgnWI11964	FBgn0226978	FBgn0263005
YOgnWI14117	FBgn0215042	FBgn0037410
YOgnWI13283	FBgn0216268	FBgn0267385
-	FBgn0225993	FBgn0036075
YOgnWI14205	FBgn0214961	FBgn0037342
YOgnWI01635	FBgn0219017	FBgn0003292
YOgnWI06913	FBgn0226460	FBgn0032375
YOgnWI03857	FBgn0222081	FBgn0030494
-	FBgn0217686	FBgn0034483
-	FBgn0218356	FBgn0053082
YOgnWI01741	FBgn0218909	FBgn0035688
-	FBgn0221450	FBgn0033624
YOgnWI08916	FBgn0220029	FBgn0035407
YOgnWI07353	FBgn0218350	FBgn0031005
YOgnWI00933	FBgn0222684	FBgn0028669
YOgnWI12389	FBgn0224537	FBgn0010808
YOgnWI02698	FBgn0223884	FBgn0028382
YOgnWI14387	FBgn0214789	FBgn0045035
YOgnWI08816	FBgn0219933	FBgn0050460
YOgnWI11743	FBgn0227208	FBgn0010303
YOgnWI13297	FBgn0216282	FBgn0015240
YOgnWI00799	FBgn0221323	FBgn0050148
YOgnWI04822	FBgn0217396	FBgn0031773
YOgnWI07377	FBgn0218371	FBgn0030297
YOgnWI03179	FBgn0223372	FBgn0034958
YOgnWI11627	FBgn0227327	FBgn0053557
YOgnWI02356	FBgn0221500	FBgn0039669
YOgnWI00639	FBgn0222856	FBgn0001220
YOgnWI10572	FBgn0213225	FBgn0003483
-	FBgn0224880	FBgn0085453
YOgnWI05437	FBgn0017770	FBgn0001128
YOgnWI02196	FBgn0221632	FBgn0033961
YOgnWI08436	FBgn0227632	FBgn0260960
YOgnWI12053	FBgn0226893	FBgn0030289
YOgnWI13264	FBgn0216255	FBgn0038941
YOgnWI03079	FBgn0221393	FBgn0050274
YOgnWI08348	FBgn0212521	FBgn0040634
-	FBgn0220957	FBgn0032111
YOgnWI02760	FBgn0223944	FBgn0262169
YOgnWI07920	FBgn0214539	FBgn0035294
YOgnWI01819	FBgn0218830	FBgn0036318
YOgnWI04840	FBgn0217417	FBgn0031753
YOgnWI03173	FBgn0223377	FBgn0003353
YOgnWI02420	FBgn0221438	FBgn0033312
YOgnWI15421	FBgn0217389	FBgn0029849
YOgnWI13684	FBgn0215512	FBgn0003513
YOgnWI12569	FBgn0224358	FBgn0037926
YOgnWI02311	FBgn0221540	FBgn0264089
YOgnWI07006	FBgn0226369	FBgn0031947
YOgnWI05488	FBgn0216667	FBgn0032451
YOgnWI01419	FBgn0219517	FBgn0030373
YOgnWI15002	FBgn0224888	FBgn0033265
YOgnWI08364	FBgn0212476	FBgn0036007
YOgnWI03338	FBgn0217859	FBgn0034928
YOgnWI06631	FBgn0226603	FBgn0031940
YOgnWI06857	FBgn0226795	FBgn0032049
YOgnWI00336	FBgn0212732	FBgn0016701
YOgnWI13379	FBgn0216359	FBgn0039955
YOgnWI09731	FBgn0213714	FBgn0037383
YOgnWI10619	FBgn0213170	FBgn0039154
YOgnWI02452	FBgn0223677	FBgn0262511
YOgnWI06996	FBgn0226378	FBgn0023489
YOgnWI02305	FBgn0279818	FBgn0265188
YOgnWI01839	FBgn0218808	FBgn0052380
YOgnWI07073	FBgn0226300	FBgn0032702
YOgnWI08094	FBgn0214415	FBgn0036194
YOgnWI08151	FBgn0214975	FBgn0037207
YOgnWI07252	FBgn0226141	FBgn0031630
YOgnWI07068	FBgn0226305	FBgn0032724
YOgnWI12376	FBgn0221112	FBgn0051068
YOgnWI11429	FBgn0212136	FBgn0040373
YOgnWI11687	FBgn0227267	FBgn0029723
YOgnWI10710	FBgn0213087	FBgn0015574
YOgnWI01234	FBgn0219331	FBgn0035107
YOgnWI14198	FBgn0214969	FBgn0037297
YOgnWI03331	FBgn0221096	FBgn0034942
-	FBgn0217744	FBgn0033554
YOgnWI12193	FBgn0224665	FBgn0051191
YOgnWI14937	FBgn0224967	FBgn0033686
YOgnWI14262	FBgn0214892	FBgn0001138
YOgnWI11454	FBgn0212162	FBgn0029662
YOgnWI13411	FBgn0216390	FBgn0039395
YOgnWI08498	FBgn0227093	FBgn0026160
-	FBgn0219379	FBgn0052379
YOgnWI03445	FBgn0217942	FBgn0041239
YOgnWI04983	FBgn0217540	FBgn0045852
YOgnWI02225	FBgn0221662	FBgn0033549
YOgnWI03581	FBgn0217702	FBgn0003435
YOgnWI02440	FBgn0223665	FBgn0020391
YOgnWI06974	FBgn0226405	FBgn0046113
YOgnWI01896	FBgn0218754	FBgn0040837
YOgnWI14698	FBgn0225165	FBgn0034027
YOgnWI15417	FBgn0278630	FBgn0029711
YOgnWI14579	FBgn0212577	FBgn0015919
-	FBgn0219980	FBgn0259219
YOgnWI02717	FBgn0223901	FBgn0034180
YOgnWI14639	FBgn0225090	FBgn0250843
YOgnWI02762	FBgn0223946	FBgn0001124
YOgnWI08856	FBgn0219972	FBgn0033741
YOgnWI06752	FBgn0226719	FBgn0001986
YOgnWI09404	FBgn0223063	FBgn0031690
YOgnWI14882	FBgn0225030	FBgn0265052
YOgnWI13198	FBgn0216195	FBgn0039258
YOgnWI06826	FBgn0226772	FBgn0001125
YOgnWI05317	FBgn0221031	FBgn0051851
YOgnWI04289	FBgn0225950	FBgn0032800
YOgnWI11486	FBgn0212203	FBgn0030945
YOgnWI08240	FBgn0215762	FBgn0036104
YOgnWI10024	FBgn0214020	FBgn0037501
YOgnWI13750	FBgn0215442	FBgn0038453
YOgnWI14648	FBgn0225110	FBgn0033089
-	FBgn0215095	FBgn0264816
-	FBgn0216296	FBgn0259212
YOgnWI05001	FBgn0221070	FBgn0036705
YOgnWI05525	FBgn0216636	FBgn0041195
YOgnWI06043	FBgn0224228	FBgn0085415
-	FBgn0213955	FBgn0035877
YOgnWI00995	FBgn0222627	FBgn0034097
YOgnWI07155	FBgn0226230	FBgn0028902
-	FBgn0221173	FBgn0052161
YOgnWI07931	FBgn0214528	FBgn0041709
YOgnWI04131	FBgn0225801	FBgn0032775
YOgnWI08860	FBgn0219976	FBgn0033817
YOgnWI00188	FBgn0223033	FBgn0029945
YOgnWI02031	FBgn0218612	FBgn0267487
YOgnWI01204	FBgn0219299	FBgn0035620
YOgnWI02511	FBgn0223728	FBgn0013307
YOgnWI00580	FBgn0212284	FBgn0029903
YOgnWI12864	FBgn0215865	FBgn0038452
YOgnWI11875	FBgn0227067	FBgn0052685
YOgnWI02599	FBgn0223807	FBgn0033423
-	FBgn0212755	FBgn0259221
YOgnWI13923	FBgn0215252	FBgn0037662
YOgnWI10177	FBgn0214181	FBgn0264492
YOgnWI08610	FBgn0222561	FBgn0035279
YOgnWI10260	FBgn0214267	FBgn0037467
YOgnWI01395	FBgn0219494	FBgn0036250
YOgnWI11226	FBgn0227678	FBgn0285954
YOgnWI00868	FBgn0222750	FBgn0265194
YOgnWI07240	FBgn0226153	FBgn0283478
YOgnWI06013	FBgn0224195	FBgn0034050
YOgnWI09918	FBgn0213915	FBgn0039674
YOgnWI08333	FBgn0212605	FBgn0042134
YOgnWI13542	FBgn0216515	FBgn0262104
-	FBgn0279691	FBgn0003870
YOgnWI01155	FBgn0219243	FBgn0036949
YOgnWI14133	FBgn0215028	FBgn0013759
YOgnWI13990	FBgn0220941	FBgn0039077
YOgnWI00898	FBgn0221312	FBgn0034104
YOgnWI10942	FBgn0280139	FBgn0004778
-	FBgn0222504	FBgn0035436
YOgnWI04761	FBgn0217344	FBgn0058191
-	FBgn0219988	FBgn0011300
YOgnWI07525	FBgn0218525	FBgn0030963
YOgnWI04297	FBgn0225958	FBgn0032087
YOgnWI06714	FBgn0226681	FBgn0045495
YOgnWI08694	FBgn0222382	FBgn0025682
YOgnWI01156	FBgn0219244	FBgn0036948
YOgnWI06038	FBgn0224224	FBgn0003140
YOgnWI13987	FBgn0215171	FBgn0039073
YOgnWI03475	FBgn0217971	FBgn0033855
-	FBgn0221068	FBgn0031531
YOgnWI04275	FBgn0225940	FBgn0032305
YOgnWI02240	FBgn0221677	FBgn0002565
YOgnWI12171	FBgn0224644	FBgn0039644
YOgnWI12507	FBgn0224421	FBgn0261550
YOgnWI10198	FBgn0214203	FBgn0038219
YOgnWI05802	FBgn0221845	FBgn0035844
YOgnWI04823	FBgn0217397	FBgn0031771
YOgnWI06954	FBgn0226425	FBgn0031636
YOgnWI10295	FBgn0213530	FBgn0037660
YOgnWI01583	FBgn0219066	FBgn0035255
YOgnWI11060	FBgn0227498	FBgn0264691
YOgnWI04244	FBgn0225901	FBgn0031428
YOgnWI06436	FBgn0220125	FBgn0259982
YOgnWI11948	FBgn0226996	FBgn0030089
YOgnWI13167	FBgn0216167	FBgn0015032
YOgnWI10422	FBgn0213392	FBgn0026598
YOgnWI07523	FBgn0218523	FBgn0026268
YOgnWI04099	FBgn0221741	FBgn0266435
YOgnWI08600	FBgn0222550	FBgn0036139
YOgnWI11827	FBgn0227117	FBgn0031196
YOgnWI15304	FBgn0220455	FBgn0030576
YOgnWI14558	FBgn0212597	FBgn0036446
YOgnWI08744	FBgn0222326	FBgn0067864
YOgnWI04827	FBgn0217404	FBgn0025742
YOgnWI04989	FBgn0217547	FBgn0032013
YOgnWI12771	FBgn0215776	FBgn0051211
YOgnWI10733	FBgn0213059	FBgn0039485
YOgnWI03655	FBgn0217663	FBgn0010228
YOgnWI01074	FBgn0219162	FBgn0036152
YOgnWI02994	FBgn0223514	FBgn0033155
YOgnWI10807	FBgn0212987	FBgn0038055
YOgnWI09616	FBgn0213586	FBgn0037447
YOgnWI09845	FBgn0213836	FBgn0027950
YOgnWI04954	FBgn0217506	FBgn0041224
YOgnWI08278	FBgn0213089	FBgn0036774
-	FBgn0221957	FBgn0030012
YOgnWI14108	FBgn0215054	FBgn0037424
YOgnWI10006	FBgn0214005	FBgn0042110
YOgnWI15103	FBgn0221232	FBgn0033261
YOgnWI04631	FBgn0217226	FBgn0032817
YOgnWI06623	FBgn0226594	FBgn0031285
YOgnWI07751	FBgn0223239	FBgn0032330
YOgnWI00482	FBgn0212645	FBgn0002552
YOgnWI09536	FBgn0220684	FBgn0014127
YOgnWI07621	FBgn0218211	FBgn0030421
YOgnWI11484	FBgn0212201	FBgn0030946
YOgnWI11770	FBgn0227179	FBgn0030723
YOgnWI07051	FBgn0226319	FBgn0015400
YOgnWI13544	FBgn0216517	FBgn0037760
YOgnWI08721	FBgn0222350	FBgn0035903
YOgnWI04610	FBgn0217207	FBgn0086758
YOgnWI01670	FBgn0218981	FBgn0035217
YOgnWI14075	FBgn0215093	FBgn0020647
YOgnWI00373	FBgn0212754	FBgn0013765
YOgnWI08681	FBgn0222394	FBgn0012034
YOgnWI09531	FBgn0220691	FBgn0031818
YOgnWI07805	FBgn0214597	FBgn0024177
YOgnWI02411	FBgn0221446	FBgn0033989
YOgnWI14103	FBgn0215061	FBgn0037429
YOgnWI05684	FBgn0222259	FBgn0036306
YOgnWI04528	FBgn0217137	FBgn0004507
YOgnWI07528	FBgn0218528	FBgn0261955
YOgnWI07822	FBgn0214613	FBgn0052311
YOgnWI00900	FBgn0222718	FBgn0024249
YOgnWI12299	FBgn0067114	FBgn0038773
YOgnWI14684	FBgn0225149	FBgn0034869
YOgnWI11994	FBgn0226952	FBgn0029521
YOgnWI03257	FBgn0223318	FBgn0038106
YOgnWI02040	FBgn0218606	FBgn0035583
YOgnWI09390	FBgn0223108	FBgn0015391
YOgnWI14869	FBgn0225044	FBgn0022764
YOgnWI10493	FBgn0213316	FBgn0051159
YOgnWI02468	FBgn0223693	FBgn0034617
YOgnWI12518	FBgn0224413	FBgn0038665
YOgnWI15248	FBgn0219778	FBgn0065035
YOgnWI01334	FBgn0219432	FBgn0023095
-	FBgn0279834	FBgn0265968
YOgnWI12035	FBgn0226907	FBgn0259231
YOgnWI13751	FBgn0215441	FBgn0037377
YOgnWI13249	FBgn0216242	FBgn0264490
YOgnWI08396	FBgn0212357	FBgn0036422
-	FBgn0221300	FBgn0034509
YOgnWI14118	FBgn0215041	FBgn0037409
-	FBgn0222371	FBgn0035449
YOgnWI06649	FBgn0226623	FBgn0031926
-	FBgn0223353	FBgn0010385
YOgnWI02046	FBgn0218599	FBgn0042199
YOgnWI15003	FBgn0224887	FBgn0034878
YOgnWI03119	FBgn0223418	FBgn0035047
YOgnWI15538	FBgn0225483	FBgn0032208
YOgnWI13718	FBgn0215480	FBgn0037540
YOgnWI12026	FBgn0226920	FBgn0004687
YOgnWI13271	FBgn0216261	FBgn0039158
YOgnWI08315	FBgn0212773	FBgn0036812
-	FBgn0215648	FBgn0266100
YOgnWI07877	FBgn0214677	FBgn0010786
YOgnWI11012	FBgn0227451	FBgn0030346
YOgnWI05138	FBgn0217001	FBgn0085203
YOgnWI05329	FBgn0216826	FBgn0027515
YOgnWI10126	FBgn0214120	FBgn0038056
YOgnWI11279	FBgn0227742	FBgn0040389
YOgnWI06815	FBgn0226764	FBgn0031853
YOgnWI12354	FBgn0224797	FBgn0020907
-	FBgn0217052	FBgn0032869
YOgnWI11572	FBgn0227384	FBgn0028940
YOgnWI04574	FBgn0217181	FBgn0031491
YOgnWI11712	FBgn0227242	FBgn0031068
YOgnWI01126	FBgn0219211	FBgn0052100
-	FBgn0279925	FBgn0263982
YOgnWI01365	FBgn0219463	FBgn0035934
YOgnWI15046	FBgn0224841	FBgn0034553
YOgnWI03910	FBgn0222140	FBgn0029877
YOgnWI04042	FBgn0221803	FBgn0052506
YOgnWI14662	FBgn0225123	FBgn0033260
YOgnWI00928	FBgn0222687	FBgn0034406
YOgnWI14277	FBgn0214875	FBgn0039386
YOgnWI13946	FBgn0215217	FBgn0037368
YOgnWI14310	FBgn0214862	FBgn0261986
YOgnWI08362	FBgn0212484	FBgn0036187
YOgnWI02246	FBgn0221343	FBgn0035008
YOgnWI00374	FBgn0279848	FBgn0050062
-	FBgn0279012	FBgn0259933
YOgnWI01675	FBgn0218976	FBgn0260941
YOgnWI02868	FBgn0223637	FBgn0028738
YOgnWI11981	FBgn0226965	FBgn0016041
-	FBgn0216841	FBgn0032503
YOgnWI10598	FBgn0213193	FBgn0039665
YOgnWI11765	FBgn0227187	FBgn0030510
YOgnWI08559	FBgn0222502	FBgn0035998
YOgnWI01175	FBgn0219264	FBgn0005658
YOgnWI10760	FBgn0213030	FBgn0261436
YOgnWI01231	FBgn0219328	FBgn0035181
-	FBgn0279018	FBgn0250822
YOgnWI11722	FBgn0227232	FBgn0029996
YOgnWI05010	FBgn0217556	FBgn0032682
YOgnWI01841	FBgn0218806	FBgn0035781
YOgnWI02823	FBgn0223992	FBgn0011763
YOgnWI12125	FBgn0224593	FBgn0039827
YOgnWI04417	FBgn0225684	FBgn0021967
YOgnWI07862	FBgn0214658	FBgn0035346
YOgnWI06665	FBgn0226638	FBgn0031607
YOgnWI00456	FBgn0212667	FBgn0024232
YOgnWI06109	FBgn0224085	FBgn0034057
YOgnWI07261	FBgn0226133	FBgn0032749
-	FBgn0214811	FBgn0028833
YOgnWI03112	FBgn0223424	FBgn0034734
YOgnWI13307	FBgn0216295	FBgn0040208
YOgnWI03051	FBgn0223461	FBgn0033924
YOgnWI03931	FBgn0221927	FBgn0031171
YOgnWI01254	FBgn0219353	FBgn0036323
YOgnWI10716	FBgn0213073	FBgn0037512
YOgnWI14739	FBgn0225205	FBgn0034315
YOgnWI09735	FBgn0213718	FBgn0265351
YOgnWI15330	FBgn0218276	FBgn0004856
-	FBgn0220395	FBgn0032181
YOgnWI02495	FBgn0223713	FBgn0033313
-	FBgn0222477	FBgn0036499
YOgnWI14364	FBgn0214813	FBgn0002631
YOgnWI10012	FBgn0214012	FBgn0039336
YOgnWI12313	FBgn0224770	FBgn0038753
-	FBgn0279404	FBgn0033095
-	FBgn0223595	FBgn0029153
YOgnWI07956	FBgn0214501	FBgn0036188
YOgnWI13875	FBgn0215310	FBgn0260659
YOgnWI04041	FBgn0221804	FBgn0031117
YOgnWI00752	FBgn0222942	FBgn0033578
YOgnWI10171	FBgn0214174	FBgn0039886
YOgnWI04685	FBgn0217275	FBgn0263027
YOgnWI10184	FBgn0214189	FBgn0010282
-	FBgn0215836	FBgn0087012
YOgnWI12875	FBgn0215875	FBgn0003512
YOgnWI03191	FBgn0223361	FBgn0050441
YOgnWI05863	FBgn0220334	FBgn0037106
YOgnWI11224	FBgn0227675	FBgn0000536
YOgnWI00370	FBgn0212750	FBgn0050263
YOgnWI03004	FBgn0223502	FBgn0013773
YOgnWI11316	FBgn0227781	FBgn0030798
YOgnWI08651	FBgn0222421	FBgn0037070
YOgnWI10838	FBgn0212953	FBgn0038224
YOgnWI09503	FBgn0220746	FBgn0032846
YOgnWI09944	FBgn0213945	FBgn0039153
YOgnWI12283	FBgn0224749	FBgn0002922
YOgnWI07598	FBgn0218235	FBgn0004650
YOgnWI00514	FBgn0212350	FBgn0029750
YOgnWI00640	FBgn0222858	FBgn0033915
YOgnWI09198	FBgn0214297	FBgn0037090
YOgnWI12411	FBgn0224515	FBgn0285925
YOgnWI09537	FBgn0220683	FBgn0003978
YOgnWI01593	FBgn0219056	FBgn0037117
-	FBgn0219461	FBgn0264305
YOgnWI12374	FBgn0224551	FBgn0011289
YOgnWI14088	FBgn0215079	FBgn0039259
YOgnWI10853	FBgn0212937	FBgn0261641
YOgnWI11624	FBgn0227330	FBgn0030796
YOgnWI11737	FBgn0227218	FBgn0030927
YOgnWI01232	FBgn0219329	FBgn0035186
YOgnWI02997	FBgn0223511	FBgn0033985
YOgnWI14177	FBgn0214987	FBgn0285912
YOgnWI08090	FBgn0214398	FBgn0038363
-	FBgn0227633	FBgn0027793
